ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11440620,JB427962,09/07/2018 09:00:00 PM,107XX S WASHTENAW AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2212,022,19,75,05,1160283,1833248,2018,09/14/2018 03:58:39 PM,41.698127259,-87.688746467,"(41.698127259, -87.688746467)"
11439824,JB426688,09/07/2018 09:00:00 PM,068XX S TALMAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0831,008,15,66,05,1159889,1859197,2018,09/14/2018 03:58:39 PM,41.769343616,-87.689478342,"(41.769343616, -87.689478342)"
11439627,JB426665,09/07/2018 09:15:00 PM,079XX S MANISTEE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0422,004,7,46,03,1195888,1852898,2018,09/14/2018 03:58:39 PM,41.751243434,-87.557732549,"(41.751243434, -87.557732549)"
11440070,JB427228,09/07/2018 09:30:00 PM,002XX W 24TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,true,0914,009,25,34,05,1175067,1888395,2018,09/14/2018 03:58:39 PM,41.84914043,-87.632970698,"(41.84914043, -87.632970698)"
11463507,JB457431,09/07/2018 10:00:00 PM,013XX N LEAVITT ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1424,014,1,24,05,,,2018,10/02/2018 04:05:11 PM,,,
11439751,JB426749,09/07/2018 10:15:00 PM,043XX W MAYPOLE AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,1114,011,28,26,05,1147241,1901098,2018,09/14/2018 03:58:39 PM,41.884576355,-87.73477058,"(41.884576355, -87.73477058)"
11439885,JB426776,09/07/2018 10:55:00 PM,001XX W 114TH ST,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0522,005,34,49,03,1177385,1829363,2018,09/14/2018 03:58:39 PM,41.687097962,-87.626244569,"(41.687097962, -87.626244569)"
11440343,JB427417,09/07/2018 11:00:00 PM,028XX N ORCHARD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1934,019,44,6,05,1171082,1919116,2018,09/14/2018 03:58:39 PM,41.933529049,-87.646693704,"(41.933529049, -87.646693704)"
11439947,JB427003,09/07/2018 11:00:00 PM,091XX S LONGWOOD DR,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2221,022,19,72,05,1165733,1843903,2018,09/14/2018 03:58:39 PM,41.727252634,-87.668490027,"(41.727252634, -87.668490027)"
11439769,JB426782,09/07/2018 11:03:00 PM,035XX W WABANSIA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,1422,014,26,23,03,1152318,1911063,2018,09/14/2018 03:58:39 PM,41.9118226,-87.715863635,"(41.9118226, -87.715863635)"
11439898,JB426768,09/07/2018 11:25:00 PM,013XX N LEAVITT ST,0610,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,false,false,1424,014,32,24,05,1161485,1909186,2018,09/14/2018 03:58:39 PM,41.906485941,-87.682239126,"(41.906485941, -87.682239126)"
11439804,JB426763,09/07/2018 11:30:00 PM,055XX S HOYNE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0715,007,15,67,03,1163306,1867901,2018,09/14/2018 03:58:39 PM,41.793157671,-87.676709504,"(41.793157671, -87.676709504)"
11440503,JB427727,09/07/2018 11:50:00 PM,007XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0123,001,2,32,03,1176475,1896929,2018,09/14/2018 03:58:39 PM,41.872526667,-87.627545764,"(41.872526667, -87.627545764)"
24167,JB426806,09/08/2018 12:53:00 AM,005XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1823,018,27,8,01A,1172284,1908265,2018,09/15/2018 04:00:37 PM,41.903726889,-87.64259764,"(41.903726889, -87.64259764)"
11440292,JB427393,09/08/2018 01:30:00 AM,0000X W HUBBARD ST,0330,ROBBERY,AGGRAVATED,STREET,false,false,1831,018,42,8,03,1176050,1903312,2018,09/15/2018 04:00:37 PM,41.890051565,-87.62891376,"(41.890051565, -87.62891376)"
11439853,JB426906,09/08/2018 02:35:00 AM,001XX W ONTARIO ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1832,018,42,8,03,1174836,1904449,2018,09/15/2018 04:00:37 PM,41.893198817,-87.633338004,"(41.893198817, -87.633338004)"
11445922,JB430942,09/08/2018 03:00:00 AM,008XX W GRACE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1923,019,46,6,03,1170072,1925544,2018,09/19/2018 04:22:01 PM,41.951189878,-87.650217119,"(41.951189878, -87.650217119)"
11440686,JB426905,09/08/2018 03:00:00 AM,038XX W FILLMORE ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1133,011,24,29,03,1151050,1895100,2018,09/15/2018 04:00:37 PM,41.868043424,-87.720940449,"(41.868043424, -87.720940449)"
11440284,JB427224,09/08/2018 03:00:00 AM,047XX N SPRINGFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1723,017,39,14,05,1149536,1931230,2018,09/15/2018 04:00:37 PM,41.96721702,-87.725558668,"(41.96721702, -87.725558668)"
11440576,JB427892,09/08/2018 03:34:00 AM,063XX N TROY ST,0620,BURGLARY,UNLAWFUL ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,2413,024,50,2,05,1154206,1941949,2018,10/01/2018 04:07:00 PM,41.996538341,-87.708099849,"(41.996538341, -87.708099849)"
11439831,JB426923,09/08/2018 03:40:00 AM,033XX W LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,1713,017,39,14,05,1153088,1931690,2018,09/20/2018 03:58:47 PM,41.968409405,-87.712486053,"(41.968409405, -87.712486053)"
11445300,JB433726,09/08/2018 04:00:00 AM,087XX S STATE ST,0325,ROBBERY,VEHICULAR HIJACKING,GAS STATION,false,false,0632,006,6,44,03,1177810,1847135,2018,09/16/2018 03:58:54 PM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
11439910,JB426955,09/08/2018 04:45:00 AM,0000X E ROOSEVELT RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,2,32,03,1176838,1895074,2018,09/15/2018 04:00:37 PM,41.867428235,-87.626269143,"(41.867428235, -87.626269143)"
11440053,JB427115,09/08/2018 05:04:00 AM,0000X S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1124,011,28,27,05,1155056,1899686,2018,09/15/2018 04:00:37 PM,41.880548521,-87.70611055,"(41.880548521, -87.70611055)"
11439916,JB426958,09/08/2018 05:30:00 AM,118XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0522,005,34,53,03,1176410,1826456,2018,09/15/2018 04:00:37 PM,41.679142614,-87.629900784,"(41.679142614, -87.629900784)"
11440130,JB427211,09/08/2018 06:27:00 AM,007XX W GRAND AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1214,012,27,24,05,1171249,1903691,2018,09/15/2018 04:00:37 PM,41.891198365,-87.646533906,"(41.891198365, -87.646533906)"
11440144,JB426976,09/08/2018 06:30:00 AM,049XX W LAKE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1532,015,28,25,05,1143444,1901887,2018,09/15/2018 04:00:37 PM,41.886813294,-87.748694109,"(41.886813294, -87.748694109)"
11440052,JB427000,09/08/2018 07:28:00 AM,032XX W WARREN BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,false,false,1123,011,28,27,03,1154634,1900160,2018,09/15/2018 04:00:37 PM,41.881857678,-87.707647413,"(41.881857678, -87.707647413)"
11441054,JB428538,09/08/2018 08:00:00 AM,076XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0624,006,6,69,05,1182218,1854498,2018,09/15/2018 04:00:37 PM,41.755961239,-87.607776259,"(41.755961239, -87.607776259)"
11443270,JB427925,09/08/2018 09:00:00 AM,044XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1914,019,46,3,05,1168802,1929871,2018,09/15/2018 04:00:37 PM,41.963091005,-87.654759607,"(41.963091005, -87.654759607)"
11457428,JB449933,09/08/2018 09:30:00 AM,084XX S SOUTH CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0412,004,8,45,05,1192338,1849101,2018,09/28/2018 04:00:03 PM,41.740911217,-87.570864592,"(41.740911217, -87.570864592)"
11440074,JB427194,09/08/2018 10:45:00 AM,064XX S MAY ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0724,007,16,68,05,1169756,1862165,2018,09/15/2018 04:00:37 PM,41.77727979,-87.653224387,"(41.77727979, -87.653224387)"
11440218,JB427389,09/08/2018 11:00:00 AM,055XX S MARSHFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0715,007,15,67,03,1166285,1867970,2018,09/15/2018 04:00:37 PM,41.793284058,-87.665783832,"(41.793284058, -87.665783832)"
11440087,JB427229,09/08/2018 11:30:00 AM,032XX W LEXINGTON ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,true,1134,011,24,27,03,1154889,1896521,2018,09/15/2018 04:00:37 PM,41.871866782,-87.706808595,"(41.871866782, -87.706808595)"
11440211,JB427313,09/08/2018 12:35:00 PM,002XX S DESPLAINES ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0121,001,2,28,03,1172213,1899352,2018,10/01/2018 04:07:00 PM,41.879270644,-87.643121795,"(41.879270644, -87.643121795)"
11440324,JB427583,09/08/2018 12:45:00 PM,061XX S KOSTNER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0813,008,13,65,05,1148092,1863545,2018,09/15/2018 04:00:37 PM,41.781509447,-87.732609916,"(41.781509447, -87.732609916)"
11441104,JB427360,09/08/2018 12:59:00 PM,054XX W FULTON ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1523,015,28,25,03,1140106,1901486,2018,09/15/2018 04:00:37 PM,41.885774651,-87.760962123,"(41.885774651, -87.760962123)"
11440180,JB427345,09/08/2018 01:00:00 PM,001XX W JACKSON BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0122,001,2,32,03,1175444,1898967,2018,09/15/2018 04:00:37 PM,41.878142265,-87.631269783,"(41.878142265, -87.631269783)"
11440845,JB427412,09/08/2018 01:45:00 PM,043XX W 62ND ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0813,008,13,65,05,1148662,1863141,2018,09/15/2018 04:00:37 PM,41.780389859,-87.730530517,"(41.780389859, -87.730530517)"
11440568,JB427523,09/08/2018 02:18:00 PM,006XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1832,018,42,8,05,1175422,1904639,2018,09/15/2018 04:00:37 PM,41.893707048,-87.631180154,"(41.893707048, -87.631180154)"
11445033,JB433797,09/08/2018 03:00:00 PM,052XX W CONGRESS PKWY,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1522,015,29,25,05,1141430,1897178,2018,09/16/2018 03:58:54 PM,41.873928618,-87.756206437,"(41.873928618, -87.756206437)"
11440458,JB427510,09/08/2018 03:00:00 PM,023XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1223,012,2,28,03,1160863,1899962,2018,09/15/2018 04:00:37 PM,41.881187452,-87.684780097,"(41.881187452, -87.684780097)"
11440698,JB428051,09/08/2018 03:50:00 PM,034XX N KOLMAR AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1731,017,30,16,05,1145439,1922392,2018,09/15/2018 04:00:37 PM,41.943043579,-87.740847665,"(41.943043579, -87.740847665)"
11440489,JB427618,09/08/2018 04:05:00 PM,058XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0232,002,20,40,03,1179919,1866481,2018,09/15/2018 04:00:37 PM,41.788896709,-87.615835136,"(41.788896709, -87.615835136)"
11440797,JB428030,09/08/2018 04:30:00 PM,014XX N LEAVITT ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1424,014,1,24,05,1161467,1909840,2018,09/15/2018 04:00:37 PM,41.908280941,-87.682287013,"(41.908280941, -87.682287013)"
11440599,JB427632,09/08/2018 04:35:00 PM,003XX E 95TH ST,031B,ROBBERY,ARMED: OTHER FIREARM,BARBERSHOP,false,false,0633,006,6,49,03,1180121,1842055,2018,09/17/2018 03:58:32 PM,41.721864455,-87.615841406,"(41.721864455, -87.615841406)"
11442163,JB429981,09/08/2018 05:00:00 PM,016XX N LECLAIRE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2533,025,37,25,05,1142307,1910309,2018,09/15/2018 04:00:37 PM,41.909945419,-87.752660197,"(41.909945419, -87.752660197)"
11441589,JB428182,09/08/2018 05:00:00 PM,014XX N WASHTENAW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1423,014,26,24,05,1158149,1909558,2018,09/15/2018 04:00:37 PM,41.907575569,-87.694483406,"(41.907575569, -87.694483406)"
11440626,JB427784,09/08/2018 05:45:00 PM,027XX N LEAVITT ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,APARTMENT,false,false,1931,019,1,7,03,1161919,1918129,2018,09/15/2018 04:00:37 PM,41.931017098,-87.680394757,"(41.931017098, -87.680394757)"
11441826,JB429409,09/08/2018 06:10:00 PM,040XX W KINZIE ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1114,011,28,26,05,1149422,1902280,2018,09/15/2018 04:00:37 PM,41.887777868,-87.726730895,"(41.887777868, -87.726730895)"
11452283,JB443370,09/08/2018 07:00:00 PM,088XX S ESCANABA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0423,004,10,46,05,1196921,1846971,2018,09/23/2018 03:56:26 PM,41.734953673,-87.554143862,"(41.734953673, -87.554143862)"
11440984,JB428439,09/08/2018 08:00:00 PM,121XX S PARNELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0523,005,34,53,05,1174829,1824374,2018,09/15/2018 04:00:37 PM,41.673464549,-87.635749572,"(41.673464549, -87.635749572)"
11441518,JB428203,09/08/2018 09:00:00 PM,027XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,true,false,1023,010,28,30,05,1158281,1889275,2018,09/28/2018 04:00:03 PM,41.851914393,-87.694553072,"(41.851914393, -87.694553072)"
11441538,JB427930,09/08/2018 09:00:00 PM,067XX S BISHOP ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0725,007,17,67,03,1167824,1860149,2018,09/19/2018 04:22:01 PM,41.771789341,-87.660364917,"(41.771789341, -87.660364917)"
11440656,JB427976,09/08/2018 09:40:00 PM,014XX S MICHIGAN AVE,0331,ROBBERY,ATTEMPT: AGGRAVATED,APARTMENT,true,false,0131,001,2,33,03,1177454,1893511,2018,09/19/2018 04:22:01 PM,41.863125321,-87.624055146,"(41.863125321, -87.624055146)"
11440850,JB428247,09/08/2018 10:00:00 PM,014XX W BERTEAU AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1912,019,47,6,05,1165901,1927993,2018,09/15/2018 04:00:37 PM,41.958000244,-87.665479316,"(41.958000244, -87.665479316)"
11440695,JB428034,09/08/2018 10:00:00 PM,005XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,CTA TRAIN,false,false,1134,011,24,27,03,1155124,1897322,2018,09/15/2018 04:00:37 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
11440659,JB428005,09/08/2018 10:11:00 PM,061XX S EBERHART AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0313,003,20,42,05,1180634,1864477,2018,09/15/2018 04:00:37 PM,41.783381141,-87.61327504,"(41.783381141, -87.61327504)"
11440752,JB428007,09/08/2018 11:00:00 PM,089XX S PARNELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2223,022,21,71,05,1174202,1845610,2018,09/15/2018 04:00:37 PM,41.731753187,-87.637416364,"(41.731753187, -87.637416364)"
11440880,JB428307,09/08/2018 11:30:00 PM,046XX S ALBANY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0922,009,14,58,05,1156485,1873680,2018,09/15/2018 04:00:37 PM,41.809156278,-87.701565833,"(41.809156278, -87.701565833)"
11440776,JB428022,09/08/2018 11:30:00 PM,071XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,false,false,0831,008,18,66,03,1155940,1857057,2018,09/15/2018 04:00:37 PM,41.763551336,-87.704011073,"(41.763551336, -87.704011073)"
11440738,JB428031,09/08/2018 11:32:00 PM,015XX N SEDGWICK ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1821,018,43,8,03,1173364,1910604,2018,09/15/2018 04:00:37 PM,41.910121292,-87.638560993,"(41.910121292, -87.638560993)"
11440768,JB428045,09/08/2018 11:45:00 PM,034XX W FLOURNOY ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1133,011,24,27,03,1153512,1896818,2018,09/15/2018 04:00:37 PM,41.872709251,-87.711856258,"(41.872709251, -87.711856258)"
11440924,JB428364,09/09/2018 12:00:00 AM,072XX N BELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2411,024,49,2,05,1160112,1948043,2018,09/16/2018 04:05:04 PM,42.013140076,-87.686204754,"(42.013140076, -87.686204754)"
11440821,JB428185,09/09/2018 01:15:00 AM,017XX N HALSTED ST,0320,ROBBERY,STRONGARM - NO WEAPON,VEHICLE NON-COMMERCIAL,false,false,1813,018,43,7,03,1170688,1911838,2018,09/16/2018 04:05:04 PM,41.913566514,-87.64835527,"(41.913566514, -87.64835527)"
11441883,JB429523,09/09/2018 01:30:00 AM,002XX W ERIE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,1831,018,42,8,03,1174469,1904732,2018,09/16/2018 04:05:04 PM,41.893983593,-87.634677382,"(41.893983593, -87.634677382)"
11441448,JB428194,09/09/2018 01:48:00 AM,041XX W ROOSEVELT RD,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,SIDEWALK,false,false,1132,011,24,29,03,1149153,1894390,2018,09/16/2018 04:05:04 PM,41.866132024,-87.727923138,"(41.866132024, -87.727923138)"
11440780,JB428145,09/09/2018 02:18:00 AM,065XX S SACRAMENTO AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0831,008,15,66,03,1157506,1861220,2018,09/16/2018 04:05:04 PM,41.774943649,-87.698158623,"(41.774943649, -87.698158623)"
11440812,JB428186,09/09/2018 02:30:00 AM,0000X E GRAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,HOTEL/MOTEL,false,false,1834,018,42,8,05,1176752,1903915,2018,09/16/2018 04:05:04 PM,41.891690385,-87.626317482,"(41.891690385, -87.626317482)"
11440792,JB428157,09/09/2018 02:52:00 AM,007XX E 103RD ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,false,false,0512,005,9,50,03,1182951,1836828,2018,09/16/2018 04:05:04 PM,41.707455731,-87.605637491,"(41.707455731, -87.605637491)"
11440837,JB428162,09/09/2018 02:57:00 AM,092XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,2221,022,21,73,05,1167294,1843387,2018,09/16/2018 04:05:04 PM,41.725803425,-87.662786572,"(41.725803425, -87.662786572)"
11440992,JB428379,09/09/2018 03:45:00 AM,066XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,2432,024,49,1,05,1163926,1944346,2018,09/16/2018 04:05:04 PM,42.002915452,-87.672276112,"(42.002915452, -87.672276112)"
11440805,JB428191,09/09/2018 03:55:00 AM,003XX W CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1831,018,42,8,03,1173486,1905655,2018,09/16/2018 04:05:04 PM,41.896538265,-87.638260127,"(41.896538265, -87.638260127)"
11440896,JB428341,09/09/2018 04:00:00 AM,0000X W DIVISION ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1824,018,42,8,03,1175419,1908356,2018,09/16/2018 04:05:04 PM,41.903906751,-87.631079429,"(41.903906751, -87.631079429)"
11442636,JB428198,09/09/2018 04:15:00 AM,005XX S LARAMIE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,true,1522,015,29,25,05,1141807,1897092,2018,09/19/2018 04:22:01 PM,41.873685659,-87.754824381,"(41.873685659, -87.754824381)"
11443449,JB428223,09/09/2018 04:30:00 AM,026XX N GREENVIEW AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1932,019,32,7,05,1166163,1917691,2018,09/19/2018 04:22:01 PM,41.929725454,-87.664811501,"(41.929725454, -87.664811501)"
11440861,JB428219,09/09/2018 05:01:00 AM,008XX W 76TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0621,006,17,71,03,1172154,1854464,2018,09/16/2018 04:05:04 PM,41.756094931,-87.644659401,"(41.756094931, -87.644659401)"
11441455,JB429100,09/09/2018 05:09:00 AM,004XX S RACINE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,1231,012,2,28,03,1168451,1897951,2018,09/16/2018 04:05:04 PM,41.875508384,-87.656975687,"(41.875508384, -87.656975687)"
11441047,JB428237,09/09/2018 05:14:00 AM,001XX N LARAMIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1532,015,28,25,05,1141695,1900378,2018,09/16/2018 04:05:04 PM,41.88270493,-87.755154321,"(41.88270493, -87.755154321)"
11440862,JB428249,09/09/2018 06:00:00 AM,002XX W ERIE ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1831,018,42,8,03,1174515,1904733,2018,09/16/2018 04:05:04 PM,41.893985309,-87.634508411,"(41.893985309, -87.634508411)"
11440991,JB428266,09/09/2018 06:10:00 AM,016XX W LUNT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2431,024,49,1,03,1164240,1946578,2018,09/16/2018 04:05:04 PM,42.00903345,-87.671057409,"(42.00903345, -87.671057409)"
11440990,JB428251,09/09/2018 06:20:00 AM,037XX S GILES AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,0212,002,3,35,03,1178877,1880178,2018,09/16/2018 04:05:04 PM,41.826506269,-87.61923847,"(41.826506269, -87.61923847)"
11442154,JB429947,09/09/2018 07:19:00 AM,017XX N MOHAWK ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1813,018,43,7,05,1172336,1911775,2018,09/16/2018 04:05:04 PM,41.913357363,-87.642302764,"(41.913357363, -87.642302764)"
11441030,JB428382,09/09/2018 08:50:00 AM,028XX E 76TH PL,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,true,0421,004,7,43,03,1196218,1854974,2018,09/16/2018 04:05:04 PM,41.756931961,-87.556454594,"(41.756931961, -87.556454594)"
11441545,JB428557,09/09/2018 09:00:00 AM,096XX S BRENNAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0431,004,7,51,05,1193222,1841516,2018,09/16/2018 04:05:04 PM,41.72007574,-87.567872892,"(41.72007574, -87.567872892)"
11441119,JB428606,09/09/2018 09:00:00 AM,019XX W MAYPOLE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENTIAL YARD (FRONT/BACK),false,false,1223,012,27,28,05,1163490,1901044,2018,09/16/2018 04:05:04 PM,41.884101668,-87.675103439,"(41.884101668, -87.675103439)"
11441028,JB428374,09/09/2018 09:00:00 AM,003XX S STATE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA TRAIN,false,false,0113,001,2,32,03,1176426,1898874,2018,09/16/2018 04:05:04 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
11440968,JB428356,09/09/2018 09:00:00 AM,021XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2525,025,26,22,05,1150363,1914009,2018,09/16/2018 04:05:04 PM,41.919945093,-87.722968744,"(41.919945093, -87.722968744)"
11441078,JB428370,09/09/2018 09:42:00 AM,038XX W ADAMS ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1122,011,28,26,05,1150865,1898738,2018,09/25/2018 04:08:11 PM,41.878030124,-87.721524427,"(41.878030124, -87.721524427)"
11441237,JB428772,09/09/2018 10:00:00 AM,044XX N CLIFTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1913,019,46,3,05,1167857,1929577,2018,09/16/2018 04:05:04 PM,41.962304742,-87.658242532,"(41.962304742, -87.658242532)"
11441410,JB428997,09/09/2018 11:00:00 AM,070XX N PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2423,024,49,1,05,1163914,1946691,2018,09/16/2018 04:05:04 PM,42.009350439,-87.672253644,"(42.009350439, -87.672253644)"
11441264,JB428559,09/09/2018 01:20:00 PM,028XX W ROOSEVELT RD,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,GROCERY FOOD STORE,false,false,1135,011,28,29,03,1157392,1894579,2018,09/16/2018 04:05:04 PM,41.866487235,-87.697671823,"(41.866487235, -87.697671823)"
11441250,JB428712,09/09/2018 02:30:00 PM,025XX S WHIPPLE ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1033,010,12,30,03,1156433,1887007,2018,09/16/2018 04:05:04 PM,41.845728266,-87.701397006,"(41.845728266, -87.701397006)"
11441430,JB428689,09/09/2018 02:45:00 PM,064XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,0312,003,20,42,03,1180027,1862432,2018,09/16/2018 04:05:04 PM,41.777783389,-87.615563072,"(41.777783389, -87.615563072)"
11460483,JB454186,09/09/2018 03:00:00 PM,067XX S ABERDEEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0724,007,17,68,05,,,2018,09/29/2018 03:59:11 PM,,,
11441234,JB428707,09/09/2018 03:27:00 PM,014XX W LELAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1913,019,47,3,03,1165645,1931304,2018,09/16/2018 04:05:04 PM,41.967091231,-87.666325705,"(41.967091231, -87.666325705)"
